x1,x2,y1
-1,-1,1.29872241020718
-0.959183673469388,-1,1.28331455879417
-0.918367346938775,-1,1.27006787971288
-0.877551020408163,-1,1.25916619610992
-0.836734693877551,-1,1.25080896660385
-0.795918367346939,-1,1.24521261519364
-0.755102040816326,-1,1.2426119742856
-0.714285714285714,-1,1.24326185045986
-0.673469387755102,-1,1.24743872341657
-0.63265306122449,-1,1.25544258942962
-0.591836734693878,-1,1.26759896159921
-0.551020408163265,-1,1.28426104024025
-0.510204081632653,-1,1.30581206787774
-0.469387755102041,-1,1.33266788455143
-0.428571428571429,-1,1.36527970046726
-0.387755102040816,-1,1.40413710448271
-0.346938775510204,-1,1.44977132848532
-0.306122448979592,-1,1.5027587894299
-0.26530612244898,-1,1.56372493265126
-0.224489795918367,-1,1.63334840207827
-0.183673469387755,-1,1.7123655651543
-0.142857142857143,-1,1.80157542263453
-0.102040816326531,-1,1.90184493599656
-0.061224489795919,-1,2.01411480798543
-0.020408163265306,-1,2.13940575483518
0.020408163265306,-1,2.27882531198775
0.061224489795918,-1,2.43357521868687
0.102040816326531,-1,2.60495943068439
0.142857142857143,-1,2.79439281448458
0.183673469387755,-1,3.00341058109594
0.224489795918367,-1,3.2336785221911
0.265306122448979,-1,3.4870041169252
0.306122448979592,-1,3.76534858346846
0.346938775510204,-1,4.07083995560782
0.387755102040816,-1,4.40578727160685
0.428571428571428,-1,4.77269596992966
0.469387755102041,-1,5.17428459448107
0.510204081632653,-1,5.61350292074677
0.551020408163265,-1,6.09355162369128
0.591836734693877,-1,6.61790361855108
0.63265306122449,-1,7.19032721681468
0.673469387755102,-1,7.81491125178421
0.714285714285714,-1,8.49609234124555
0.755102040816326,-1,9.23868446902329
0.795918367346939,-1,10.0479110826584
0.836734693877551,-1,10.9294399212223
0.877551020408163,-1,11.8894208054861
0.918367346938775,-1,12.9345266424128
0.959183673469388,-1,14.0719979173751
1,-1,15.3096909707543
-1,-0.959183673469388,1.19364835266498
-0.959183673469388,-0.959183673469388,1.18409573406474
-0.918367346938775,-0.959183673469388,1.17679432388351
-0.877551020408163,-0.959183673469388,1.17193560348038
-0.836734693877551,-0.959183673469388,1.16972734107201
-0.795918367346939,-0.959183673469388,1.17039497704624
-0.755102040816326,-0.959183673469388,1.17418312710646
-0.714285714285714,-0.959183673469388,1.18135721326924
-0.673469387755102,-0.959183673469388,1.19220523358986
-0.63265306122449,-0.959183673469388,1.20703968241573
-0.591836734693878,-0.959183673469388,1.22619963397103
-0.551020408163265,-0.959183673469388,1.25005300316509
-0.510204081632653,-0.959183673469388,1.27899899869877
-0.469387755102041,-0.959183673469388,1.31347078482494
-0.428571428571429,-0.959183673469388,1.35393836951077
-0.387755102040816,-0.959183673469388,1.4009117382589
-0.346938775510204,-0.959183673469388,1.45494425448237
-0.306122448979592,-0.959183673469388,1.51663634910584
-0.26530612244898,-0.959183673469388,1.58663952399372
