x1,x2,y1
0.020408163265306,-0.877551020408163,2.6052084
0.061224489795918,-0.877551020408163,2.7787585
0.102040816326531,-0.877551020408163,2.991865
0.142857142857143,-0.877551020408163,3.2152612
0.183673469387755,-0.877551020408163,3.4760363
0.224489795918367,-0.877551020408163,3.747605
0.265306122448979,-0.877551020408163,4.0458884
0.306122448979592,-0.877551020408163,4.38359
0.346938775510204,-0.877551020408163,4.753558
0.387755102040816,-0.877551020408163,5.1507244
0.428571428571428,-0.877551020408163,5.5741515
0.469387755102041,-0.877551020408163,6.0423474
0.510204081632653,-0.877551020408163,6.577873
0.551020408163265,-0.877551020408163,7.147954
0.591836734693877,-0.877551020408163,7.7433715
0.63265306122449,-0.877551020408163,8.42151
0.673469387755102,-0.877551020408163,9.146059
0.714285714285714,-0.877551020408163,9.945167
0.755102040816326,-0.877551020408163,10.776079
0.795918367346939,-0.877551020408163,11.7281065
0.836734693877551,-0.877551020408163,12.73002
0.877551020408163,-0.877551020408163,13.825215
0.918367346938775,-0.877551020408163,15.040342
0.959183673469388,-0.877551020408163,16.345737
1.0,-0.877551020408163,17.771954
-1.0,-0.836734693877551,0.94278
-0.959183673469388,-0.836734693877551,0.9646434
-0.918367346938775,-0.836734693877551,0.9468636
-0.877551020408163,-0.836734693877551,0.9540601
-0.836734693877551,-0.836734693877551,0.9795365
-0.795918367346939,-0.836734693877551,1.005927
-0.755102040816326,-0.836734693877551,1.0293877
-0.714285714285714,-0.836734693877551,1.0458299
-0.673469387755102,-0.836734693877551,1.062147
-0.63265306122449,-0.836734693877551,1.0936483
-0.591836734693878,-0.836734693877551,1.1373678
-0.551020408163265,-0.836734693877551,1.1801558
-0.510204081632653,-0.836734693877551,1.2371386
-0.469387755102041,-0.836734693877551,1.2957659
-0.428571428571429,-0.836734693877551,1.3524148
-0.387755102040816,-0.836734693877551,1.4006062
-0.346938775510204,-0.836734693877551,1.4976822
-0.306122448979592,-0.836734693877551,1.5989958
-0.26530612244898,-0.836734693877551,1.6663047
-0.224489795918367,-0.836734693877551,1.805309
-0.183673469387755,-0.836734693877551,1.9104978
-0.142857142857143,-0.836734693877551,2.0315757
-0.102040816326531,-0.836734693877551,2.189125
-0.061224489795919,-0.836734693877551,2.3519964
-0.020408163265306,-0.836734693877551,2.50671
0.020408163265306,-0.836734693877551,2.7117126
0.061224489795918,-0.836734693877551,2.9029226
0.102040816326531,-0.836734693877551,3.1167042
0.142857142857143,-0.836734693877551,3.3687534
0.183673469387755,-0.836734693877551,3.6455464
0.224489795918367,-0.836734693877551,3.9439597
0.265306122448979,-0.836734693877551,4.2822495
0.306122448979592,-0.836734693877551,4.61349
0.346938775510204,-0.836734693877551,4.988963
0.387755102040816,-0.836734693877551,5.396031
0.428571428571428,-0.836734693877551,5.861831
0.469387755102041,-0.836734693877551,6.3697724
0.510204081632653,-0.836734693877551,6.911636
0.551020408163265,-0.836734693877551,7.502114
0.591836734693877,-0.836734693877551,8.145768
0.63265306122449,-0.836734693877551,8.830466
0.673469387755102,-0.836734693877551,9.602017
0.714285714285714,-0.836734693877551,10.419998
0.755102040816326,-0.836734693877551,11.328448
0.795918367346939,-0.836734693877551,12.291989
0.836734693877551,-0.836734693877551,13.362448
0.877551020408163,-0.836734693877551,14.513563
0.918367346938775,-0.836734693877551,15.786333
0.959183673469388,-0.836734693877551,17.147593
1.0,-0.836734693877551,18.60923
-1.0,-0.795918367346939,0.879095
-0.959183673469388,-0.795918367346939,0.88626695
-0.918367346938775,-0.795918367346939,0.89976597
-0.877551020408163,-0.795918367346939,0.91613126
-0.836734693877551,-0.795918367346939,0.9347622
-0.795918367346939,-0.795918367346939,0.9545428
-0.755102040816326,-0.795918367346939,0.97175133
-0.714285714285714,-0.795918367346939,1.0145161
-0.673469387755102,-0.795918367346939,1.0284086
-0.63265306122449,-0.795918367346939,1.0666671
-0.591836734693878,-0.795918367346939,1.1123692
-0.551020408163265,-0.795918367346939,1.1813941
-0.510204081632653,-0.795918367346939,1.2317286
-0.469387755102041,-0.795918367346939,1.3032132
-0.428571428571429,-0.795918367346939,1.3488768
-0.387755102040816,-0.795918367346939,1.4409052
-0.346938775510204,-0.795918367346939,1.5345916
-0.306122448979592,-0.795918367346939,1.622292
-0.26530612244898,-0.795918367346939,1.7392054
-0.224489795918367,-0.795918367346939,1.8434762
-0.183673469387755,-0.795918367346939,1.9476182
-0.142857142857143,-0.795918367346939,2.1064572
-0.102040816326531,-0.795918367346939,2.244933
-0.061224489795919,-0.795918367346939,2.432149
-0.020408163265306,-0.795918367346939,2.5831752
0.020408163265306,-0.795918367346939,2.809246
0.061224489795918,-0.795918367346939,3.0275266
0.102040816326531,-0.795918367346939,3.2609413
0.142857142857143,-0.795918367346939,3.5473025
0.183673469387755,-0.795918367346939,3.8166046
0.224489795918367,-0.795918367346939,4.139833
0.265306122448979,-0.795918367346939,4.4874315
0.306122448979592,-0.795918367346939,4.8461843
0.346938775510204,-0.795918367346939,5.2528377
0.387755102040816,-0.795918367346939,5.687431
0.428571428571428,-0.795918367346939,6.174304
0.469387755102041,-0.795918367346939,6.6874137
0.510204081632653,-0.795918367346939,7.252491
0.551020408163265,-0.795918367346939,7.880798
0.591836734693877,-0.795918367346939,8.533456
0.63265306122449,-0.795918367346939,9.269685
0.673469387755102,-0.795918367346939,10.06616
0.714285714285714,-0.795918367346939,10.93231
0.755102040816326,-0.795918367346939,11.874346
0.795918367346939,-0.795918367346939,12.890399
0.836734693877551,-0.795918367346939,14.007656
0.877551020408163,-0.795918367346939,15.235135
0.918367346938775,-0.795918367346939,16.52866
0.959183673469388,-0.795918367346939,17.959957
1.0,-0.795918367346939,19.505096
-1.0,-0.755102040816326,0.81184095
-0.959183673469388,-0.755102040816326,0.8280609
-0.918367346938775,-0.755102040816326,0.85812426
-0.877551020408163,-0.755102040816326,0.87246644
-0.836734693877551,-0.755102040816326,0.8932648
-0.795918367346939,-0.755102040816326,0.9095069
-0.755102040816326,-0.755102040816326,0.95623106
-0.714285714285714,-0.755102040816326,0.9737078
-0.673469387755102,-0.755102040816326,1.0277349
-0.63265306122449,-0.755102040816326,1.0804535
-0.591836734693878,-0.755102040816326,1.0950265
-0.551020408163265,-0.755102040816326,1.1610776
-0.510204081632653,-0.755102040816326,1.2378459
-0.469387755102041,-0.755102040816326,1.2836567
-0.428571428571429,-0.755102040816326,1.379814
-0.387755102040816,-0.755102040816326,1.4549565
-0.346938775510204,-0.755102040816326,1.5505835
-0.306122448979592,-0.755102040816326,1.6599383
-0.26530612244898,-0.755102040816326,1.7849926
-0.224489795918367,-0.755102040816326,1.886632
-0.183673469387755,-0.755102040816326,2.0363042
-0.142857142857143,-0.755102040816326,2.173332
