x1,y1,y2,d1y1dx1,d1y2dx1,d2y1dx1,d2y2dx1
0.3815877251501,-2.18255810632074,-4.79407845304809,-1.01983611503508,-1.67660539836359,7.40559879977543,15.6655884075656
0.386924616410941,-2.18789533781994,-4.80280311969364,-0.980280615780933,-1.59294552822523,7.41771090156735,15.6857111443499
0.392261507671781,-2.19302129666772,-4.81108102288337,-0.940662295772298,-1.50918205766773,7.42914074909902,15.7044124077971
0.397598398932621,-2.19793565731626,-4.81891162996375,-0.90098479812735,-1.42532257694248,7.43988760261125,15.7216907183887
0.402935290193462,-2.2026381136709,-4.82629444881012,-0.861251769747949,-1.34137468386821,7.44995078394934,15.7375447198154
0.408272181454302,-2.20712837910947,-4.83322902786525,-0.821466860990643,-1.25734598317307,7.45932967662104,15.7519731790926
0.413609072715143,-2.21140618649982,-4.83971495617451,-0.781633725337494,-1.17324408583621,7.46802372584921,15.7649749866661
0.418945963975983,-2.21547128821567,-4.84575186341746,-0.741756019066558,-1.08907660842877,7.47603243861924,15.7765491565067
0.424282855236824,-2.21932345615062,-4.85133941993589,-0.701837400922132,-1.00485117245438,7.48335538372116,15.7866948261944
0.429619746497664,-2.22296248173042,-4.85647733675846,-0.661881531784856,-0.920575403689344,7.48999219178651,15.7954112569923
0.434956637758505,-2.22638817592354,-4.8611653656217,-0.621892074341527,-0.836256931522297,7.49594255531986,15.8026978339095
0.440293529019346,-2.22960036924987,-4.8654032989875,-0.581872692754871,-0.751903388293724,7.50120622872513,15.808554065754
0.445630420280186,-2.23259891178774,-4.86919097005715,-0.541827052333109,-0.667522408635096,7.50578302832656,15.812979585174
0.450967311541027,-2.23538367317919,-4.87252825278178,-0.501758819199434,-0.583121628807828,7.50967283238437,15.8159741486902
0.456304202801867,-2.23795454263335,-4.87541506186929,-0.461671659961477,-0.498708686042222,7.51287558110523,15.8175376367158
0.461641094062708,-2.24031142892823,-4.87785135278777,-0.421569241380645,-0.414291217876117,7.5153912766473,15.8176700535672
0.466977985323549,-2.24245426041061,-4.87983712176535,-0.381455230041527,-0.329876861493724,7.51721998312009,15.8163715274633
0.472314876584389,-2.24438298499423,-4.8813724057866,-0.341333292021265,-0.245473253064365,7.51836182657898,15.813642310515
0.47765176784523,-2.24609757015617,-4.88245728258529,-0.301207092558963,-0.161088027081276,7.51881699501441,15.8094827787032
0.48298865910607,-2.24759800293157,-4.88309187063373,-0.26108029572523,-0.076728815700708,7.51858573833588,15.8038934318467
0.488325550366911,-2.24888428990643,-4.88327632912848,-0.220956564091727,0.007596751918988,7.51766836835053,15.7968748935599
0.493662441627752,-2.24995645720876,-4.88301085797265,-0.180839558400941,0.091881050277801,7.51606525873653,15.7884279111992
0.498999332888592,-2.25081455049796,-4.88229569775457,-0.14073293723605,0.176116458194343,7.51377684501118,15.7785533557991
0.504336224149433,-2.25145863495238,-4.881131129723,-0.100640356690973,0.260295359465748,7.51080362449362,15.7672522219979
0.509673115410273,-2.25188879525517,-4.8795174757588,-0.060565470040694,0.344410143527013,7.50714615626242,15.7545256279528
0.515010006671114,-2.25210513557836,-4.87745509834305,-0.02051192741173,0.428453206110071,7.50280506110774,15.7403748152441
0.520346897931955,-2.25210777956519,-4.87494440052176,0.019516624547025,0.512416949902105,7.49778102147834,15.7248011487693
0.525683789192795,-2.25189687031062,-4.87198582586692,0.059516542993237,0.596293785203411,7.49207478142323,15.7078061166264
0.531020680453636,-2.25147257034021,-4.86857985843415,0.09948418921974,0.680076130584626,7.48568714652808,15.6893913299867
0.536357571714476,-2.25083506158712,-4.86472702271679,0.139415928982715,0.763756413543081,7.47861898384647,15.6695585229575
0.541694462975316,-2.24998454536745,-4.86042788359657,0.179308132829604,0.847327071158627,7.47087122182568,15.6483095524332
0.547031354236157,-2.24892124235377,-4.85568304629062,0.219157176426501,0.930780550748421,7.46244485022747,15.6256463979375
0.552368245496997,-2.24764539254694,-4.85049315629519,0.258959440885179,1.01410931052097,7.45334092004343,15.6015711614534
0.557705136757838,-2.24615725524618,-4.8448588993257,0.298711313089647,1.09730582022927,7.44356054340522,15.5760860672444
0.563042028018679,-2.24445710901739,-4.83878100125346,0.338409186022159,1.1803625618228,7.43310489348952,15.5491934616637
0.568378919279519,-2.24254525165972,-4.83226022803876,0.378049459088762,1.2632720300986,7.42197520441781,15.5208958129543
0.57371581054036,-2.24042200017045,-4.82529738566067,0.417628538444284,1.34602673335132,7.41017277115088,15.4911957110378
