x1,y1,y2
-1.20346897931955,2.7373264,5.5509477
-1.19813208805871,2.737106,5.528504
-1.19279519679787,2.7437847,5.522299
-1.18745830553703,2.7327046,5.50604
-1.18212141427618,2.7374072,5.498192
-1.17678452301534,2.731069,5.4889426
-1.1714476317545,2.7273047,5.491302
-1.16611074049366,2.735455,5.4780636
-1.16077384923282,2.7252824,5.4484215
-1.15543695797198,2.7221127,5.441482
-1.15010006671114,2.7054281,5.421995
-1.1447631754503,2.6869276,5.3959227
-1.13942628418946,2.7009125,5.4006567
-1.13408939292862,2.6987796,5.410483
-1.12875250166778,2.681047,5.3869386
-1.12341561040694,2.6881437,5.370041
-1.1180787191461,2.6909611,5.367051
-1.11274182788526,2.6812468,5.3428116
-1.10740493662442,2.6653955,5.311955
-1.10206804536358,2.659983,5.2970686
-1.09673115410274,2.656869,5.290772
-1.09139426284189,2.6443424,5.281465
-1.08605737158105,2.6429076,5.2594476
-1.08072048032021,2.6460524,5.2500734
-1.07538358905937,2.6334112,5.218952
-1.07004669779853,2.6038756,5.1855993
-1.06470980653769,2.614213,5.167041
-1.05937291527685,2.6219053,5.1616044
-1.05403602401601,2.591724,5.155931
-1.04869913275517,2.5770137,5.11366
-1.04336224149433,2.573309,5.111576
-1.03802535023349,2.5711,5.0780663
-1.03268845897265,2.5671477,5.046028
-1.02735156771181,2.560063,5.023281
-1.02201467645097,2.5501661,5.0013704
-1.01667778519013,2.522859,4.9871597
-1.01134089392929,2.5208044,4.9636984
-1.00600400266845,2.5226004,4.9486055
-1.00066711140761,2.4812853,4.9194255
-0.995330220146765,2.5055919,4.882325
-0.989993328885924,2.4712634,4.863652
-0.984656437625083,2.4691572,4.8410707
-0.979319546364243,2.46775,4.816266
-0.973982655103402,2.4444041,4.823885
-0.968645763842562,2.42228,4.75825
-0.963308872581722,2.421414,4.740782
-0.957971981320881,2.4107728,4.6989546
-0.95263509006004,2.409501,4.6829505
-0.9472981987992,2.3837879,4.6760216
-0.941961307538359,2.377967,4.623907
-0.936624416277519,2.3462272,4.5871654
-0.931287525016678,2.352784,4.561156
-0.925950633755837,2.3190339,4.5328565
-0.920613742494997,2.3248923,4.515011
-0.915276851234157,2.3278735,4.4903617
-0.909939959973316,2.2948833,4.4171243
-0.904603068712475,2.2748213,4.3966084
-0.899266177451635,2.2597623,4.372295
-0.893929286190794,2.2678702,4.3386116
-0.888592394929954,2.2393568,4.3075275
-0.883255503669113,2.2216063,4.2773743
-0.877918612408272,2.2142882,4.2365007
-0.872581721147432,2.1804385,4.2035866
-0.867244829886591,2.2043958,4.194027
-0.861907938625751,2.154267,4.1357512
-0.85657104736491,2.1368556,4.112103
-0.851234156104069,2.125912,4.068037
-0.845897264843229,2.1249006,4.050337
-0.840560373582388,2.1065574,4.010867
-0.835223482321548,2.0889046,3.9766603
-0.829886591060708,2.0656536,3.925821
-0.824549699799867,2.0382905,3.880029
-0.819212808539026,2.0223923,3.8642552
-0.813875917278186,2.0209498,3.8268566
-0.808539026017345,2.009204,3.8012555
-0.803202134756504,1.9810675,3.7606533
-0.797865243495664,1.9671171,3.7110794
-0.792528352234823,1.9524375,3.6894372
-0.787191460973983,1.9299943,3.6351237
-0.781854569713143,1.9080346,3.6021104
-0.776517678452302,1.8852408,3.543359
-0.771180787191461,1.869908,3.5348763
-0.765843895930621,1.845961,3.4695003
-0.76050700466978,1.8510038,3.429113
-0.75517011340894,1.8157417,3.4020877
-0.749833222148099,1.8128315,3.3594933
-0.744496330887258,1.7766608,3.3150942
-0.739159439626418,1.7594028,3.2630153
-0.733822548365577,1.7204726,3.2320025
-0.728485657104737,1.7145596,3.1840565
-0.723148765843896,1.6993477,3.1557875
-0.717811874583056,1.6680623,3.0973992
-0.712474983322215,1.6639493,3.0433042
-0.707138092061375,1.62583,3.009679
-0.701801200800534,1.628399,2.9587517
-0.696464309539693,1.6153328,2.908504
-0.691127418278853,1.5969524,2.8870642
-0.685790527018012,1.5510464,2.8477263
-0.680453635757172,1.5337048,2.792924
-0.675116744496331,1.5244887,2.760774
-0.66977985323549,1.4946458,2.7146492
-0.66444296197465,1.4723675,2.665411
-0.659106070713809,1.451593,2.629259
-0.653769179452969,1.442529,2.5860958
-0.648432288192129,1.4221522,2.518318
-0.643095396931288,1.3883145,2.484748
-0.637758505670447,1.3676955,2.4331532
-0.632421614409607,1.3614496,2.4157248
-0.627084723148766,1.3139664,2.3372226
-0.621747831887926,1.3164544,2.3112822
-0.616410940627085,1.2979935,2.2549791
-0.611074049366244,1.2559396,2.2008471
-0.605737158105404,1.2691722,2.1426542
-0.600400266844563,1.225923,2.1002793
-0.595063375583723,1.1959904,2.0669754
-0.589726484322882,1.1723429,2.008451
-0.584389593062042,1.1534923,1.9711195
-0.579052701801201,1.1449914,1.9283206
-0.573715810540361,1.1169139,1.8693088
-0.56837891927952,1.1006098,1.8340862
-0.563042028018679,1.0622494,1.7745261
-0.557705136757839,1.0425369,1.7290978
-0.552368245496998,1.0202745,1.7042962
-0.547031354236158,0.98342454,1.6382262
-0.541694462975317,0.97637445,1.5926445
-0.536357571714476,0.95996684,1.5532916
-0.531020680453636,0.9227299,1.4823184
-0.525683789192795,0.9011048,1.460265
-0.520346897931955,0.88670814,1.3935021
-0.515010006671115,0.84949195,1.3634201
