y1,t,x1
0.157206246,0.050251256,94.97487437
0.141597497,0.050251256,95.47738693
0.125953458,0.050251256,95.9798995
0.110278029,0.050251256,96.48241206
0.094575117,0.050251256,96.98492462
0.078848635,0.050251256,97.48743719
0.063102502,0.050251256,97.98994975
0.047340642,0.050251256,98.49246231
0.031566984,0.050251256,98.99497487
0.015785459,0.050251256,99.49748744
1.22E-16,0.050251256,100
0,0.100502513,0
0.015784676,0.100502513,0.502512563
0.031565419,0.100502513,1.005025126
0.047338294,0.100502513,1.507537688
0.063099372,0.100502513,2.010050251
0.078844724,0.100502513,2.512562814
0.094570427,0.100502513,3.015075377
0.11027256,0.100502513,3.51758794
0.125947211,0.100502513,4.020100503
0.141590474,0.100502513,4.522613065
0.157198449,0.100502513,5.025125628
0.172767247,0.100502513,5.527638191
0.188292988,0.100502513,6.030150754
0.203771803,0.100502513,6.532663317
0.219199833,0.100502513,7.035175879
0.234573234,0.100502513,7.537688442
0.249888174,0.100502513,8.040201005
0.265140837,0.100502513,8.542713568
0.280327422,0.100502513,9.045226131
0.295444142,0.100502513,9.547738693
0.310487232,0.100502513,10.05025126
0.325452943,0.100502513,10.55276382
0.340337543,0.100502513,11.05527638
0.355137324,0.100502513,11.55778894
0.369848598,0.100502513,12.06030151
0.384467697,0.100502513,12.56281407
0.398990979,0.100502513,13.06532663
0.413414824,0.100502513,13.5678392
0.427735638,0.100502513,14.07035176
0.44194985,0.100502513,14.57286432
0.45605392,0.100502513,15.07537688
0.470044331,0.100502513,15.57788945
0.483917598,0.100502513,16.08040201
0.497670262,0.100502513,16.58291457
0.511298896,0.100502513,17.08542714
0.524800104,0.100502513,17.5879397
0.538170521,0.100502513,18.09045226
0.551406814,0.100502513,18.59296482
0.564505685,0.100502513,19.09547739
0.57746387,0.100502513,19.59798995
0.590278138,0.100502513,20.10050251
0.602945297,0.100502513,20.60301508
0.615462189,0.100502513,21.10552764
0.627825695,0.100502513,21.6080402
0.640032734,0.100502513,22.11055276
0.652080263,0.100502513,22.61306533
0.66396528,0.100502513,23.11557789
0.675684823,0.100502513,23.61809045
0.687235971,0.100502513,24.12060302
0.698615845,0.100502513,24.62311558
0.70982161,0.100502513,25.12562814
0.720850473,0.100502513,25.6281407
0.731699684,0.100502513,26.13065327
0.74236654,0.100502513,26.63316583
0.752848384,0.100502513,27.13567839
0.763142601,0.100502513,27.63819095
0.773246628,0.100502513,28.14070352
0.783157945,0.100502513,28.64321608
0.792874082,0.100502513,29.14572864
