t,x1,y1,dt,dx,dxx
8.98989898989899,73.73737373737374,-0.6669401162933467,0.016456087767579657,0.06970005682121033,0.016456087767579657
8.98989898989899,74.74747474747475,-0.588453541613158,0.014519509160354608,0.08537720083504545,0.014519509160354608
8.98989898989899,75.75757575757576,-0.49518370604302336,0.012218168211274905,0.09890947980050689,0.012218168211274905
8.98989898989899,76.76767676767678,-0.38947375515840466,0.009609879720050474,0.10995693279250011,0.009609879720050474
8.98989898989899,77.77777777777779,-0.2739793578814523,0.006760169690886044,0.11824202323727563,0.006760169690886044
8.98989898989899,78.7878787878788,-0.15160199017506085,0.003740629173614215,0.12355661124802766,0.003740629173614215
8.98989898989899,79.7979797979798,-0.02541604351773118,0.0006271157374021958,0.12576718256147182,0.0006271157374021958
8.98989898989899,80.80808080808082,0.10140841064366214,-0.0025021522399904118,0.12481820271289415,-0.0025021522399904118
8.98989898989899,81.81818181818183,0.22568526013456558,-0.005568560591712762,0.1207335121853384,-0.005568560591712762
8.98989898989899,82.82828282828284,0.34429239427217456,-0.008495074324425617,0.11361572748368279,-0.008495074324425617
8.98989898989899,83.83838383838385,0.45425013822513655,-0.011208172908555641,0.1036436631799572,-0.011208172908555641
8.98989898989899,84.84848484848486,0.552796109068079,-0.013639697277408462,0.09106783969385226,-0.013639697277408462
8.98989898989899,85.85858585858587,0.6374546129805022,-0.015728562134417694,0.07620418966295772,-0.015728562134417694
8.98989898989899,86.86868686868688,0.7060988401781373,-0.017422290551565585,0.0594261210127,-0.017422290551565585
8.98989898989899,87.87878787878789,0.7570042951018794,-0.01867833230645264,0.041155136119301106,-0.01867833230645264
8.98989898989899,88.8888888888889,0.7888921195791768,-0.01946513283845839,0.021850242733236845,-0.01946513283845839
8.98989898989899,89.89898989898991,0.8009612205837755,-0.019762925969438835,0.00199642268433259,-0.019762925969438835
8.98989898989899,90.90909090909092,0.7929083954730864,-0.019564230474054686,-0.01790755193974541,-0.019564230474054686
8.98989898989899,91.91919191919193,0.7649359491124799,-0.01887403802477999,-0.037361649056926405,-0.01887403802477999
8.98989898989899,92.92929292929294,0.7177466115274133,-0.017709687789994828,-0.05587713850803255,-0.017709687789994828
8.98989898989899,93.93939393939395,0.6525258837632734,-0.016100430835536812,-0.07298887004465082,-0.016100430835536812
8.98989898989899,94.94949494949496,0.5709122554641641,-0.014086695272912415,-0.088266958937239,-0.014086695272912415
8.98989898989899,95.95959595959597,0.47495604237126265,-0.011719070615278493,-0.1013275856350136,-0.011719070615278493
8.98989898989899,96.96969696969697,0.3670678778342744,-0.009057036856429213,-0.11184263816616079,-0.009057036856429213
8.98989898989899,97.97979797979798,0.24995815234369176,-0.006167470201148661,-0.11954795503984644,-0.006167470201148661
8.98989898989899,98.98989898989899,0.1265689224974454,-0.003122962986304812,-0.12424996157000227,-0.003122962986304812
8.98989898989899,100.0,4.905090390282668e-16,-1.2102825425918733e-17,-0.12583053290168902,-1.2102825425918733e-17
9.09090909090909,0.0,0.0,-0.0,0.12551731288642592,-0.0
9.09090909090909,1.0101010101010102,0.12625386446723302,-0.0031151892410008555,0.12394067594621967,-0.0031151892410008555
9.09090909090909,2.0202020202020203,0.2493359512412494,-0.006152118004301091,0.11925037374984666,-0.006152118004301091
9.09090909090909,3.0303030303030303,0.36615416473422885,-0.009034491889345356,0.1115642371133668,-0.009034491889345356
9.09090909090909,4.040404040404041,0.4737737717775513,-0.011689899257641063,0.10107535887265866,-0.011689899257641063
9.09090909090909,5.050505050505051,0.5694911286418691,-0.014051630374062842,0.08804724296220481,-0.014051630374062842
9.09090909090909,6.0606060606060606,0.650901602576834,-0.01606035330367109,0.07280718461058136,-0.01606035330367109
9.09090909090909,7.070707070707071,0.7159599815304373,-0.017665604461791648,0.05573804795685423,-0.017665604461791648
9.09090909090909,8.080808080808081,0.7630318544215395,-0.0188270563714255,0.0372686476524341,-0.0188270563714255
9.09090909090909,9.090909090909092,0.7909346711789492,-0.0195155307791048,0.01786297608392903,-0.0195155307791048
9.09090909090909,10.101010101010102,0.7989674510276026,-0.01971373167747293,-0.0019914531468983175,-0.01971373167747293
9.09090909090909,11.111111111111112,0.7869283926836655,-0.0194166798194322,-0.021795852648377797,-0.0194166798194322
9.09090909090909,12.121212121212121,0.7551199440513174,-0.01863183780789808,-0.04105269188683886,-0.01863183780789808
9.09090909090909,13.131313131313131,0.7043412040591622,-0.017378922618627213,-0.05927819625945146,-0.017378922618627213
9.09090909090909,14.141414141414142,0.6358678475190277,-0.01568941026596253,-0.07601450058750904,-0.01568941026596253
9.09090909090909,15.151515151515152,0.5514200773393174,-0.013605745055392903,-0.0908411517073906,-0.013605745055392903
9.09090909090909,16.161616161616163,0.4531194092045463,-0.0111802732882605,-0.10338567118855,-0.0111802732882605
9.09090909090909,17.171717171717173,0.3434353743859654,-0.008473928206323738,-0.11333291281957927,-0.008473928206323738
9.09090909090909,18.181818181818183,0.22512347962713225,-0.005554699213291237,-0.12043297978149808,-0.005554699213291237
9.09090909090909,19.191919191919194,0.10115598268999094,-0.002495923829884134,-0.124507502611279,-0.002495923829884134
9.09090909090909,20.202020202020204,-0.025352777366385398,0.0006255547076877899,-0.1254541202392111,0.0006255547076877899
9.09090909090909,21.212121212121215,-0.15122461930503822,0.0037313179206151697,-0.12324905152648376,0.0037313179206151697
9.09090909090909,22.222222222222225,-0.27329736268777044,0.0067433421339733336,-0.11794769270025045,0.0067433421339733336
9.09090909090909,23.232323232323235,-0.3885042688761645,0.00958595860485549,-0.10968322567727658,0.00958595860485549
9.09090909090909,24.242424242424242,-0.49395108432245927,0.012187754489379511,-0.09866327223817388,0.012187754489379511
9.09090909090909,25.252525252525253,-0.5869887506515743,0.014483366892051803,-0.0851646781068013,0.014483366892051803
9.09090909090909,26.262626262626263,-0.6652799548954118,0.016415124926980714,-0.06952655797035162,0.016415124926980714
9.09090909090909,27.272727272727273,-0.7268578479896403,0.01793449853871223,-0.05214177616467647,0.01793449853871223
9.09090909090909,28.282828282828284,-0.7701754563938,0.019003317685088134,-0.03344707704897124,0.019003317685088134
9.09090909090909,29.292929292929294,-0.794144545505017,0.01959473125354356,-0.013912113016743447,0.01959473125354356
9.09090909090909,30.303030303030305,-0.7981629585299885,0.019693881620735192,0.005972354216184254,0.019693881620735192
9.09090909090909,31.313131313131315,-0.7821297440020128,0.019298277909062897,0.025706782636764958,0.019298277909062897
9.09090909090909,32.323232323232325,-0.7464476919062123,0.018417858563051365,0.04479539954040129,0.018417858563051365
9.09090909090909,33.333333333333336,-0.6920132146998467,0.017074741673534004,0.06275865644321298,0.017074741673534004
9.09090909090909,34.343434343434346,-0.620193827438979,0.015302669322050502,0.07914527640581842,0.015302669322050502
9.09090909090909,35.35353535353536,-0.532793792760763,0.013146159904761794,0.09354359111308178,0.013146159904761794
9.09090909090909,36.36363636363637,-0.43200879379575957,0.010659389731389834,0.10559188289718255,0.010659389731389834
9.09090909090909,37.37373737373738,-0.32037077372746536,0.007904831995902487,0.11498747188940212,0.007904831995902487
9.09090909090909,38.38383838383839,-0.20068432775193026,0.004951687311025275,0.12149432001117613,0.004951687311025275
9.09090909090909,39.3939393939394,-0.07595624541280598,0.0018741452350411328,0.12494896077525783,0.0018741452350411328
9.09090909090909,40.40404040404041,0.050680026635025764,-0.0012504795348109404,0.12526460592720584,-0.0012504795348109404
9.09090909090909,41.41414141414142,0.17604310376996576,-0.004343689479373711,0.12243332575923538,-0.004343689479373711
9.09090909090909,42.42424242424243,0.2969835868564899,-0.00732777628972529,0.11652624832210287,-0.00732777628972529
9.09090909090909,43.43434343434344,0.41046318215143857,-0.010127773072617452,0.10769177253037827,-0.010127773072617452
