x1,y1
361.1805903,0.005543818
361.6808404,0.005470904
362.1810905,0.005398917
362.6813407,0.005327849
363.1815908,0.005257688
363.6818409,0.005188426
364.182091,0.005120052
364.6823412,0.005052557
365.1825913,0.004985931
365.6828414,0.004920165
366.1830915,0.004855248
366.6833417,0.004791172
367.1835918,0.004727926
367.6838419,0.004665502
368.184092,0.00460389
368.6843422,0.00454308
369.1845923,0.004483063
369.6848424,0.00442383
370.1850925,0.004365371
370.6853427,0.004307678
371.1855928,0.004250741
371.6858429,0.00419455
372.186093,0.004139098
372.6863432,0.004084374
373.1865933,0.004030371
373.6868434,0.003977078
374.1870935,0.003924487
374.6873437,0.003872589
375.1875938,0.003821375
375.6878439,0.003770837
376.188094,0.003720965
376.6883442,0.003671751
377.1885943,0.003623187
377.6888444,0.003575263
378.1890945,0.003527971
378.6893447,0.003481302
379.1895948,0.003435248
379.6898449,0.003389801
380.190095,0.003344952
380.6903452,0.003300692
381.1905953,0.003257014
381.6908454,0.003213909
382.1910955,0.003171368
382.6913457,0.003129384
383.1915958,0.003087949
383.6918459,0.003047053
384.192096,0.00300669
384.6923462,0.002966851
385.1925963,0.002927528
385.6928464,0.002888713
386.1930965,0.002850398
386.6933467,0.002812576
387.1935968,0.002775238
387.6938469,0.002738377
388.194097,0.002701985
388.6943472,0.002666054
389.1945973,0.002630582
389.6948474,0.002595568
390.1950975,0.002561006
390.6953477,0.002526893
391.1955978,0.002493223
